name,reviews,review_datetime_utc,Location_Unique,Status,Lat,Long,Translated_Review,Sentiment_Score,O2_mg/l,O2_%,T_oC,ZICHT_m,INTTNLETRCCN_nKVE/dl,E_COLI_nKVE/dl,CHLFa_ug/l_blauwalg,FG,TG,SQ,DR,RH,Amenities_Score,Normalized_Amenities_Score
Sloterplas Beach,413,2018-10-12,Sloterplas,unofficial,52.3720176,4.822453,Delicious stran Cozy when such is nice weather and occasional movies Festivals really fantastic view over the sloterplas more,0.9168,,,,,,,,6.1,18.0,8.1,0.0,-0.1,2.0,0.14
Sloterplas Beach,413,2018-10-05,Sloterplas,unofficial,52.3720176,4.822453,Magnificent,0.5994,,,,,,,,2.4,13.4,10.2,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-09-30,Sloterplas,unofficial,52.3720176,4.822453,Nice place in summer,0.4215,,,,,,,,3.5,11.1,8.1,0.3,0.3,2.0,0.14
Sloterplas Beach,413,2018-08-27,Sloterplas,unofficial,52.3720176,4.822453,Peligroso,0.0,,,19.3,1.1,,,26.4,6.4,17.6,2.0,1.8,3.8,2.0,0.14
Sloterplas Beach,413,2018-08-06,Sloterplas,unofficial,52.3720176,4.822453,Nice clean fine beach side in middle of the city,0.743,,,22.5,1.0,120.0,2100.0,36.8,2.5,23.2,13.9,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-08-05,Sloterplas,unofficial,52.3720176,4.822453,It's beautiful and inviting.,0.7351,,,,,,,,3.3,20.6,13.3,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-08-04,Sloterplas,unofficial,52.3720176,4.822453,Eget beautiful,0.5994,,,,,,,,3.8,22.0,9.8,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-08-04,Sloterplas,unofficial,52.3720176,4.822453,Nice beach in the Amsterdam you can enjoy there clean beach clean sea water,0.886,,,,,,,,3.8,22.0,9.8,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-07-26,Sloterplas,unofficial,52.3720176,4.822453,Nice and child-friendly sandy beach with facilities and restaurants nearby.,0.4215,,,,,,,,3.0,27.5,10.7,0.0,-0.1,2.0,0.14
Sloterplas Beach,413,2018-07-21,Sloterplas,unofficial,52.3720176,4.822453,Free beach in Amsterdam. Includes a cafetaria. With toilets outside. Very well organised. Visited by young couples and or families with children.,0.6901,,,,,,,,4.3,20.4,13.3,0.0,-0.1,2.0,0.14
Sloterplas Beach,413,2018-07-21,Sloterplas,unofficial,52.3720176,4.822453,Was nice not too crowded,0.4215,,,,,,,,4.3,20.4,13.3,0.0,-0.1,2.0,0.14
Sloterplas Beach,413,2018-07-20,Sloterplas,unofficial,52.3720176,4.822453,Mooooooi !!!!!,0.0,,,,,,,,3.3,20.1,12.3,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-07-16,Sloterplas,unofficial,52.3720176,4.822453,Lovely city beach on the Sloterplas. Easily accessible and cozy.,0.7351,,,22.5,2.0,,,6.8,3.1,23.0,12.4,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-07-15,Sloterplas,unofficial,52.3720176,4.822453,Super fun with good weather,0.8779,,,,,,,,2.6,20.9,13.1,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-07-14,Sloterplas,unofficial,52.3720176,4.822453,Very nice and relaxed beach in the city. It is small though so it can get crowded easily.,0.8384,,,,,,,,2.6,18.6,14.0,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-07-08,Sloterplas,unofficial,52.3720176,4.822453,"Lovely place to go with Kids, very unfortunate that the toilets are not always open.",0.1298,,,,,,,,3.3,18.9,15.1,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-07-07,Sloterplas,unofficial,52.3720176,4.822453,Good beach for the children.,0.4404,,,,,,,,2.5,19.0,10.9,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-06-20,Sloterplas,unofficial,52.3720176,4.822453,Fun city beach. Would be complete if there were showers on the beach.,0.5106,,,,,,,,5.5,18.3,7.1,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-06-08,Sloterplas,unofficial,52.3720176,4.822453,"Good dives, too bad there is a screen in the water.",-0.1531,,,,,,,,3.0,17.8,0.0,0.1,0.1,2.0,0.14
Sloterplas Beach,413,2018-05-29,Sloterplas,unofficial,52.3720176,4.822453,Dangerous water for small children due to potholes in soil,-0.4767,,,,,,,,4.6,22.2,10.7,3.2,7.5,2.0,0.14
Sloterplas Beach,413,2018-05-21,Sloterplas,unofficial,52.3720176,4.822453,Good overview. Nice ice cream carts and coffee. Toilets and of course stand and descend into the water,0.6908,,,,,,,,4.1,19.2,10.3,0.0,-0.1,2.0,0.14
Sloterplas Beach,413,2018-05-20,Sloterplas,unofficial,52.3720176,4.822453,"Nice beach in Amsterdam. Sand, grass, water ... some nice concrete bench-tables.",0.6808,,,,,,,,2.6,15.8,12.6,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-05-10,Sloterplas,unofficial,52.3720176,4.822453,Great relaxing area with shadow as well. Perfect to have a BBQ,0.9201,,,,,,,,4.6,11.6,6.1,2.0,1.5,2.0,0.14
Sloterplas Beach,413,2018-05-08,Sloterplas,unofficial,52.3720176,4.822453,I enjoyed many cocks there. I recommend!,0.7263,,,,,,,,2.8,19.8,14.2,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-05-07,Sloterplas,unofficial,52.3720176,4.822453,"Muito boa, good very good",0.7003,,,17.3,1.2,,,0.5,3.0,19.0,14.2,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-05-07,Sloterplas,unofficial,52.3720176,4.822453,Nice beach in Amsterdam West when the sun shines. Hotel Buiten nearby for a drink.,0.4215,,,17.3,1.2,,,0.5,3.0,19.0,14.2,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-05-07,Sloterplas,unofficial,52.3720176,4.822453,Together with Gaasperplas beach 1 of the nicest city beaches in Amsterdam. The one at Gaasperplas does have a better protected area for small children.,0.8402,,,17.3,1.2,,,0.5,3.0,19.0,14.2,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-05-07,Sloterplas,unofficial,52.3720176,4.822453,"No doubt this are the warmer and cleaner waters in the lake, perfect for swimming and paradise for children",0.7964,,,17.3,1.2,,,0.5,3.0,19.0,14.2,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-05-06,Sloterplas,unofficial,52.3720176,4.822453,"Fun for children and adults. Grass and sand to sit on and, of course, water.",0.5106,,,,,,,,3.3,18.0,14.2,0.0,0.0,2.0,0.14
Sloterplas Beach,413,2018-03-11,Sloterplas,unofficial,52.3720176,4.822453,Nice.but long wait before you can checkout!Lots of staff.But no regular person drill the cash register!Too bad.Atmosphere good,0.3147,,,,,,,,3.4,9.5,2.1,3.8,5.6,2.0,0.14
Sloterplas Beach,413,2018-03-11,Sloterplas,unofficial,52.3720176,4.822453,"Very cold but a great place. Would think twice before getting in the water though and just NEVER get in. But the view was amazing, great if you love nature!",0.9806,,,,,,,,3.4,9.5,2.1,3.8,5.6,2.0,0.14
Sloterplas Beach,413,2017-11-30,Sloterplas,unofficial,52.3720176,4.822453,"Beautiful spot, with a beach (!) Table tennis, and restaurant and bar nearby. In the autumn the council organised a free film festival with hammocks, music, and bonfires.",0.8932,,,,,,,,2.0,1.9,1.1,5.9,4.4,2.0,0.14
Sloterplas Beach,413,2017-11-05,Sloterplas,unofficial,52.3720176,4.822453,Pressure at peak hours,-0.296,,,,,,,,3.4,7.6,2.6,3.1,3.5,2.0,0.14
Sloterplas Beach,413,2017-10-20,Sloterplas,unofficial,52.3720176,4.822453,"Great to go in a sunny day. They have a little beach by the side of the lake. A small section but you can swim if the water is not too cold. Had an awesome picnic with my friends. We painted, read and write while Sofy slept and it was just the perfect way to the sun tell us goodbye.",0.9652,,,,,,,,7.9,13.5,2.2,4.8,7.4,2.0,0.14
Bogortuin,23,2023-09-16,Bogortuin,unofficial,52.3767265,4.934715,"Beautiful location, but in good weather way too crowded and touristy.",0.743,,,,,,,,2.8,19.3,9.4,0.4,0.4,6.0,0.43
Bogortuin,23,2023-06-07,Bogortuin,unofficial,52.3767265,4.934715,"Been there a few times and feel safe here. So far always quiet but have also experienced a few times when it is crowded. No hassle with loud music and yes I also turn on my tel to play some music. If you think about your neighbors and turn it on so you hear it yourself and not the whole park nobody is bothered by this and let's face it, it is a public place in Amsterdam. If you don't want to hear anything stay at home under the wool is my advice",0.3647,,,,,,,,4.5,15.3,12.7,0.0,0.0,6.0,0.43
Bogortuin,23,2022-08-29,Bogortuin,unofficial,52.3767265,4.934715,Love sitting here! Very nice views and you can also take a dip in the water!,0.835,,,,,,,,2.9,17.5,4.7,0.0,0.0,6.0,0.43
Bogortuin,23,2022-06-24,Bogortuin,unofficial,52.3767265,4.934715,Super nice to swim when the weather allows it,0.7717,,,,,,,,3.5,19.9,5.7,4.7,23.1,6.0,0.43
Bogortuin,23,2022-06-11,Bogortuin,unofficial,52.3767265,4.934715,Bunker dik gap,0.0,,,,,,,,5.1,17.2,15.0,0.0,0.0,6.0,0.43
Bogortuin,23,2022-03-17,Bogortuin,unofficial,52.3767265,4.934715,Impressive,0.5106,,,,,,,,5.4,7.6,8.1,1.3,1.3,6.0,0.43
Bogortuin,23,2022-03-15,Bogortuin,unofficial,52.3767265,4.934715,"Nice small park in a new area of Amsterdam. Some issues in Summer, can be busy with picnics, swimmers and apparently some nitrogen capsule dealers.",0.4215,,,,,,,,2.3,8.8,6.2,0.0,0.0,6.0,0.43
Bogortuin,23,2022-03-13,Bogortuin,unofficial,52.3767265,4.934715,Particularly impressive tribute,0.5563,,,,,,,,5.5,12.1,7.9,0.0,-0.1,6.0,0.43
Bogortuin,23,2021-12-11,Bogortuin,unofficial,52.3767265,4.934715,"Spacious and expansive lawn on the wide and calm waters of IJhaven, Amsterdam. You can sunbathe, picnic, play ball and fly kites.",0.5719,,,,,,,,3.5,5.1,4.1,2.4,1.1,6.0,0.43
Bogortuin,23,2021-06-17,Bogortuin,unofficial,52.3767265,4.934715,"Great atmosphere, a younger generation crowd and nice warm water in summer!",0.8439,,,,,,,,4.4,23.1,8.2,0.0,0.0,6.0,0.43
Bogortuin,23,2021-06-04,Bogortuin,unofficial,52.3767265,4.934715,Good place in the sun. You can also swim here. It is in summer only very busy,0.4404,,,20.8,0.5,15.0,50.0,0.6,3.0,19.5,8.4,1.2,12.5,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2023-08-18,Marineterrein,unofficial,52.3728574,4.9145315,"In summer, perfect place to relax, sunbathe, eat and drink a beer, and swim a little.",0.765,,,,,,,,3.6,20.5,5.5,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2023-02-23,Marineterrein,unofficial,52.3728574,4.9145315,"I advise everyone to visit this museum, there are no words to express the beauty I saw.",0.3818,,,,,,,,3.0,6.3,0.6,1.4,0.3,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-10-24,Marineterrein,unofficial,52.3728574,4.9145315,Great place for an amazing swimming! Location is so beautiful!,0.9379,,,,,,,,8.1,15.0,4.3,1.2,1.6,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-09-20,Marineterrein,unofficial,52.3728574,4.9145315,Lots of youth with sound systems. Unfortunately not my choice of music.,-0.34,,,,,,,,1.9,12.7,3.5,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-09-10,Marineterrein,unofficial,52.3728574,4.9145315,Fine place to swim in here in open water.,0.2023,,,,,,,,3.2,17.4,7.7,1.9,6.3,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-09-04,Marineterrein,unofficial,52.3728574,4.9145315,Swimming in the harbor!,0.0,,,,,,,,2.4,20.5,7.6,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-08-28,Marineterrein,unofficial,52.3728574,4.9145315,Very busy and very cozy,0.0,,,,,110.0,250.0,,3.4,17.2,7.0,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-08-24,Marineterrein,unofficial,52.3728574,4.9145315,"Nice place to take a swim, sunbathe sports and all for nothing.",0.4215,5.8,68.0,23.0,1.7,15.0,290.0,0.6,2.8,23.2,8.1,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-08-06,Marineterrein,unofficial,52.3728574,4.9145315,Full of Amsterdammers,0.0,,,,,,,,2.5,16.3,13.2,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-07-20,Marineterrein,unofficial,52.3728574,4.9145315,"Great place, good vibes, mostly young people here. It's possible to get food and drinks here.
Probably the only downside is the water, officially the place is not supposed to be for swimming so you can imagine the water is not the cleanest. People throw cigarettes in it and who knows what.",0.7184,,,,,,,,5.1,23.3,9.2,0.3,0.1,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-07-19,Marineterrein,unofficial,52.3728574,4.9145315,Nice Place i Wisch sumfing like this for every City.,0.6486,,,,,,,,3.5,28.5,13.7,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-06-30,Marineterrein,unofficial,52.3728574,4.9145315,"Great place to go for a swim in Amsterdam. The water is certainly not clear, but clean enough in that there aren’t weird things floating around. Can sunbathe and do park things in the nearby park. There are also some platforms to jump into the water",-0.3136,,,,,,,,4.1,17.4,7.0,2.8,10.8,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-06-21,Marineterrein,unofficial,52.3728574,4.9145315,Lovely place in the city. A breath of fresh air! When it's quieter...,0.75,,,,,,,,2.2,16.0,10.4,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-06-11,Marineterrein,unofficial,52.3728574,4.9145315,Unclear where to dock but still a beautiful spot.,0.705,,,,,,,,5.1,17.2,15.0,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-05-20,Marineterrein,unofficial,52.3728574,4.9145315,"I hope this place soon will be an official swimming spot with clean water..... Why it's not possible to create this asap? There is a sign the water is not clean but there are no good alternatives, no other options ? Please gemeentramsterdam give us a good swimspot in 2022",0.8642,,,,,,,,4.0,13.5,4.0,3.8,12.5,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2022-02-23,Marineterrein,unofficial,52.3728574,4.9145315,"Good for a swim, toilet situation could be better, but hey, at least there ARE toilets!

Update: Google just asked me if it changed... It's the of February, water was cold, don't recommend staying in for longer than five minutes at the moment.",0.1348,,,,,,,,6.8,7.6,8.5,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2021-11-21,Marineterrein,unofficial,52.3728574,4.9145315,The most beautiful outdoor swimming lanes in europe. They have a LED display showing you whether the water is clean enough to swim and also water temperature!,0.8012,,,,,,,,3.9,8.1,5.3,2.4,2.6,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2021-09-30,Marineterrein,unofficial,52.3728574,4.9145315,Great spot for a city swim! The ladders to get in and out of the water are really handy and the view of the Scheepvaartmuseum is lovely!,0.8585,,,,,,,,6.9,13.1,2.1,0.0,-0.1,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2021-09-15,Marineterrein,unofficial,52.3728574,4.9145315,"Nice place to swim, mega busy though. Too bad they broke through the jetty and the short part (on the other side) now has no more stairs",-0.6908,,,,,15.0,90.0,,3.8,16.7,0.6,0.0,-0.1,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2021-06-17,Marineterrein,unofficial,52.3728574,4.9145315,"Lovely place for the summer. Plenty of shade and during peak season, there are some stands selling drinks. It can get really full though, so come early. The local gay crowd likes to meet here and it's one of Amsterdam's alternatives to a gay beach.",0.765,,,,,210.0,200.0,,4.4,23.1,8.2,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2021-06-14,Marineterrein,unofficial,52.3728574,4.9145315,"Great atmosphere, music and probably the best place to cool off in summer time!",0.8977,,,22.6,1.0,15.0,110.0,,3.6,19.7,14.5,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2021-06-12,Marineterrein,unofficial,52.3728574,4.9145315,Kk good one,0.6597,,,,,,,,4.7,15.8,11.3,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2021-06-08,Marineterrein,unofficial,52.3728574,4.9145315,Bit cold pool,0.0,,,,,,,,2.3,18.9,15.2,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2021-06-04,Marineterrein,unofficial,52.3728574,4.9145315,"Fine spot and unique swim near the Scheepvaartmuseum, VOC ship Amsterdam, and Nemo.
Come on time if you want to swim laps, on a nice day it is crowded in the afternoon.
On a nice day you can lie on the pontoon or lawn and splash here.",0.7717,,,20.8,0.5,15.0,50.0,0.6,3.0,19.5,8.4,1.2,12.5,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2020-10-13,Marineterrein,unofficial,52.3728574,4.9145315,VERY LOOKING but too crowded and way too much junk,0.0,,,,,,,,4.7,10.3,5.7,0.0,-0.1,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2020-10-03,Marineterrein,unofficial,52.3728574,4.9145315,An interesting place to relax.,0.6808,,,,,,,,4.9,12.6,0.0,5.5,7.4,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2020-09-20,Marineterrein,unofficial,52.3728574,4.9145315,Fantastic ambiance in a ex Marine place,0.5574,,,,,,,,4.8,15.6,11.4,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2020-09-15,Marineterrein,unofficial,52.3728574,4.9145315,Very cozy,0.0,,,,,90.0,580.0,,1.7,22.1,10.9,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2020-08-09,Marineterrein,unofficial,52.3728574,4.9145315,"Swimming in outdoor water, overlooking No and the Maritime Museum. Rather unique. Furthermore, there is a pleasant jetty that allows no boats to enter and there are lanes for the sporty. By the way, on the jetty is also nice and healthy after swimming.",0.6597,,,,,,,,4.8,25.8,10.0,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2019-07-29,Marineterrein,unofficial,52.3728574,4.9145315,Lovely place to swim and relax. New risers have been installed with stairs and in addition you can relax on the grassy areas.,0.8625,,,,,110.0,610.0,,3.0,19.7,12.8,0.0,0.0,6.0,0.43
Buitenzwembad Marineterrein - Outdoor canal swimming,51,2019-07-23,Marineterrein,unofficial,52.3728574,4.9145315,"Great vibe, nice swimming spot!",0.8016,,,,,,,,2.9,24.3,14.9,0.0,0.0,6.0,0.43
Kuuma Marineterrein,34,2023-11-30,Marineterrein,unofficial,52.3728574,4.9145315,Best public sauna in Amsterdam! Always nice to go in the morning and see the sunrise through the front window. The sauna is also located next to the water with a deck you can jump from. Perfect start of the day!,0.9059,,,,,,,,1.8,1.0,5.4,0.1,0.0,6.0,0.43
Kuuma Marineterrein,34,2023-11-30,Marineterrein,unofficial,52.3728574,4.9145315,"Amsterdams best sauna! Kuuma sauna by the open water was a unique and invigorating experience. The cozy setup radiated warmth, and the option for open water swimming added a refreshing twist. A perfect blend of relaxation and exhilaration in a compact yet charming setting.",0.9701,,,,,,,,1.8,1.0,5.4,0.1,0.0,6.0,0.43
Kuuma Marineterrein,34,2023-11-28,Marineterrein,unofficial,52.3728574,4.9145315,"I booked this wonderful place for a fun evening activity. Once we arrived, the code did not work, we called the assistance line (even though it was a weekend), they answered very quickly and we realized that we booked for the same day but am, not pm. We got a full refund, even though it was clearly our mistake. So nice, and the spot looks great! I can't wait to be back to actually use this place ",0.9503,,,,,,,,4.9,3.0,6.8,4.6,11.2,6.0,0.43
Kuuma Marineterrein,34,2023-11-12,Marineterrein,unofficial,52.3728574,4.9145315,Discover Amsterdam's sauna magic! Dive into the water for the ultimate thrill. Enhance your experience and make unforgettable memories. ,0.4199,,,,,,,,2.5,5.9,3.1,0.6,0.4,6.0,0.43
Kuuma Marineterrein,34,2023-11-07,Marineterrein,unofficial,52.3728574,4.9145315,Was worth every Euro. Ideal location for a sauna overlooking the water and city. Being able to take a shower or cold bucket of water balanced out the heat nicely. Would definitely go back,0.872,,,,,,,,6.6,9.6,4.9,3.2,8.0,6.0,0.43
Kuuma Marineterrein,34,2023-10-28,Marineterrein,unofficial,52.3728574,4.9145315,"This sauna is now part of our Netherlands routine.
A must-do experience in Amsterdam for locals and tourists!
The location, view and privacy combined is amazing.

We were especially surprised by the ease of automatic access, available speaker, the auto-refill on the cold-shower tilt bucket and warm private dressing room space (which officially made this one of the best prepped sauna's we've ever been to.)",0.9311,,,,,,,,5.8,11.5,0.9,4.4,5.7,6.0,0.43
Kuuma Marineterrein,34,2023-03-08,Marineterrein,unofficial,52.3728574,4.9145315,"Fantastic experience, high quality sauna.",0.5574,,,,,,,,3.8,1.2,0.8,3.9,1.0,6.0,0.43
Kuuma Marineterrein,34,2023-02-28,Marineterrein,unofficial,52.3728574,4.9145315,Wonderful! First a swim...and then just again,0.6114,,,,,,,,2.5,3.1,5.3,2.6,1.6,6.0,0.43
Kuuma Marineterrein,34,2023-01-29,Marineterrein,unofficial,52.3728574,4.9145315,"Nice view and concept!
Sauna front of canal.
Easy to book: online, choose a date, pay, then you will receive the code to enter (there is not reception it is just the sauna itself with a place to change clothes) the day before, you get there, you manage your time, you have a hourglass/timer inside do not stay longer than 15 minutes. Then get out. And go back in for another round. You will book the sauna for one hour. So do not be late because people booked for the hour after you. You can also go to the canal or have a shower outside.
Let it clean.
And enjoy your time ",0.8883,,,,,,,,6.1,5.2,0.0,0.3,0.1,6.0,0.43
Kuuma Marineterrein,34,2023-01-12,Marineterrein,unofficial,52.3728574,4.9145315,"All in all a nice sauna with a great view. It’s a bit disappointing that the shower didn’t work though and that they don’t mention in their website that there isn’t an inside shower to have a proper shower after sweating. Also make sure to bring enough water as there’s no tap, even though they mention in the website there is one.",0.5859,,,,,,,,11.8,10.7,0.0,11.1,18.0,6.0,0.43
