locatiecode,locatie omschrijving,locatie x,locatie y,locatie z,compartiment,datum,fewsparameter,fewsparametercode,fewsparameternaam,fewsparametergrootheid,fewsparametereenheidequivalent,fewsparametereenheidreferentie,fewsparameterparameterfractie,limietsymbool,meetwaarde,eenheid,waardebewerkingsmethode,afronding,opmerkingmeting
OOD002,Oosterdok brug Prins Hendrikkade bij brugwachtershuis,122713,487143,,OW,30-8-2017 07:22,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2600.0,n/dl,MET,Ja,
ADM064,Nieuwe Herengracht brug Muiderstraat bij Hortus,122288,486701,,OW,30-8-2017 07:28,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,540.0,n/dl,MET,Ja,
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,30-8-2017 07:38,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,140.0,n/dl,MET,Ja,
ADM063,Keizersgracht 711 brug Utrechtsestraat,121711,486330,,OW,30-8-2017 07:44,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,200.0,n/dl,MET,Ja,
HLV004,Brug in Australiehavenweg over de Haarlemmervaart,115234,488677,,OW,1-9-2017 09:32,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,880.0,n/dl,MET,Ja,
RLA001,"Ringvaart Haarlemmermeer, Zwarte Pad 30, steiger Akermolen",113701,484390,,OW,1-9-2017 11:42,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1600.0,n/dl,MET,Ja,
RBP001,Rembrandtpark,118147,486290,,OW,1-9-2017 13:01,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,180.0,n/dl,MET,Ja,
SBI069,Rembrandtpark noordvijver nabij Staalmeesterslaan 201 Amsterdam,118183,486607,,OW,1-9-2017 13:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,220.0,n/dl,MET,Ja,
OOD002,Oosterdok brug Prins Hendrikkade bij brugwachtershuis,122713,487143,,OW,3-9-2017 12:16,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,330.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
ADM064,Nieuwe Herengracht brug Muiderstraat bij Hortus,122288,486701,,OW,3-9-2017 12:21,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,270.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,3-9-2017 12:39,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,160.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
ADM063,Keizersgracht 711 brug Utrechtsestraat,121711,486330,,OW,3-9-2017 12:49,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,210.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
SBI030,Varkensbaai,116535,487225,,OW,4-9-2017 09:23,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1300.0,n/dl,MET,Ja,
HBP013,Zandstrand_ Ouderkerkerplas,123837,478606,,OW,4-9-2017 10:19,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,50.0,n/dl,MET,Ja,
HBP012,Groenstrand_ Ouderkerkerplas,123493,478602,,OW,4-9-2017 10:24,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,90.0,n/dl,MET,Ja,
GGP012,"Gaasperplas,speelvijver Noord",127820,480263,,OW,4-9-2017 11:19,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
GGP032,Gaasperplas_ strand zuidoever,128307,479569,,OW,4-9-2017 11:33,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,270.0,n/dl,MET,Ja,
AMS022,Amstel voor hoofdkantoor Waternet,122894,483742,,OW,4-9-2017 12:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,640.0,n/dl,MET,Ja,
ZUB001,"Gaasperplas Noordoever Gaasperpark, steiger bij ligweide, Amsterdam",128243,480141,,OW,5-9-2017 08:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,30.0,n/dl,MET,Ja,
IJM008,"Ijmeer Zuidoostkant Rieteiland, steiger Zandzeggestraat 3, Amsterdam",128989,484092,,OW,5-9-2017 10:52,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
IJM009,"Ijmeer Zuidwestkant Steigereiland Vrijburcht steiger, Jan Olphert Vaillantlaan 143, Amsterdam",126926,485971,,OW,5-9-2017 11:09,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
AMS027,"ZW oever Nieuwe Diep, to grote vijver Flevopark, Valentijnkade 130, Amsterdam",125354,485911,,OW,5-9-2017 11:26,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,80.0,n/dl,MET,Ja,
AMS198,"Nieuwe Diep oostoever, westelijke Merwedekanaaldijk, Amsterdam Oost",125708,486160,,OW,5-9-2017 11:42,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
NZK009,Entrepothaven steiger Borneokade 251 Amsterdam,124904,487089,,OW,5-9-2017 11:51,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,140.0,n/dl,MET,Ja,
NZK010,Spoorwegbassin Pytonbrug Panamakade 2 Amsterdam,125138,487367,,OW,5-9-2017 11:57,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
NZK011,Ertshaven steiger Levantplein 50 Amsterdam,124731,487689,,OW,5-9-2017 12:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,160.0,n/dl,MET,Ja,
NZK012,Ijhaven watertrap Bogortuin 199 Amsterdam,124214,487756,,OW,5-9-2017 12:17,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,90.0,n/dl,MET,Ja,
ADM010,Kruizing Keizersgracht / Molenpad thv peperbus (repr voor stadsboezem),120755,486720,,OW,5-9-2017 12:18,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,350.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
NYA002,Oosterdok Marinehaven Kattenburgerstraat 5 Amsterdam,122924,487333,,OW,5-9-2017 12:33,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,200.0,n/dl,MET,Ja,
ADM065,"Wittenburgervaart, VOC-kade, cafe Roest, A'dam",123633,487292,,OW,5-9-2017 12:48,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,480.0,n/dl,MET,Ja,
ADM073,Entrepotdok to 37 vanaf steiger Amsterdam,122788,486850,,OW,5-9-2017 13:01,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,370.0,n/dl,MET,Ja,
BTV003,"Voor krooshek gemaal Amsteldijk 272, Stadwijck",122142,483209,,OW,5-9-2017 13:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,140.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
ADM014,Onderz stadswater Adam mei/jun 1991,121049,487945,,OW,5-9-2017 15:03,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,630.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
ADM011,brouwersgracht hoek singel,121386,488011,,OW,6-9-2017 09:06,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1100.0,n/dl,MET,Ja,
ADM004,Oude Kerksplein,121710,487444,,OW,6-9-2017 11:02,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1500.0,n/dl,MET,Ja,
ADM022,Oude Schans bij Oude Waal,122202,487231,,OW,6-9-2017 11:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,310.0,n/dl,MET,Ja,
OOD002,Oosterdok brug Prins Hendrikkade bij brugwachtershuis,122713,487143,,OW,6-9-2017 11:53,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,750.0,n/dl,MET,Ja,
NYA001,Bickersgracht_ Adam to 258 vanaf steiger,121056,488865,,OW,6-9-2017 13:07,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,310.0,n/dl,MET,Ja,
SBI070,Sloterplas zuidwest zwemsteiger to Meer en Vaart 310 Amsterdam,115639,485768,,OW,6-9-2017 13:31,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,290.0,n/dl,MET,Ja,
ADM071,Olympiakanaal_Schinkel_Adam nabij Piet Kranenbergpad vanaf steiger Parkeiland,118353,484038,,OW,6-9-2017 13:52,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,270.0,n/dl,MET,Ja,
AMS025,Zuider Amstelkanaal Spinoza lyceum nabij Peter v Anrooystr 8 Amsterdam,119421,484006,,OW,6-9-2017 14:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,390.0,n/dl,MET,Ja,
ADM062,Amsterdam_De groene zoom_vijver Boeren wetering,120785,483823,,OW,6-9-2017 14:16,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
RWM006,Ringvaart Watergraafsmeer bij Nobelweg,123288,485042,,OW,6-9-2017 14:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,530.0,n/dl,MET,Ja,
AMS024,Amstel Loswal to Weesperzijde 122 Amsterdam,122610,484816,,OW,6-9-2017 14:33,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,270.0,n/dl,MET,Ja,
NYA007,"Oosterdok Marinehaven, noordzijde bij meetopstelling, Kattenburgerstr 5 Amsterdam",122905,487388,,OW,6-9-2017 14:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,230.0,n/dl,MET,Ja,
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,7-9-2017 09:22,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,90.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
AMS011,amstel berlagebrug,122624,484495,,OW,7-9-2017 09:55,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,50.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
WTV002,Duivensrechtsebrug over Weespertrekvaart langs Molenkade,124856,483339,,OW,7-9-2017 10:53,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,60.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
WTV001,diemerbrug,125905,483449,,OW,7-9-2017 11:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,90.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
GAA001,In de Gaasp t.h.v. Stammerdijk 38,128411,481077,,OW,7-9-2017 12:12,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,510.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
AMS012,Amstel Ringspoordijk,121726,482940,,OW,7-9-2017 13:22,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,270.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
AMS014,Amstel ten Z. AMS010,121649,481607,,OW,7-9-2017 13:42,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,350.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
AMS009,amstel 500m-n.gemaal middelpolder,122120,480999,,OW,7-9-2017 14:08,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1800.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
RMW005,Ringvaart Watergraafsmeer bij Linnaeskade,123850,485452,,OW,8-9-2017 08:27,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,3500.0,n/dl,MET,Ja,
OOD002,Oosterdok brug Prins Hendrikkade bij brugwachtershuis,122713,487143,,OW,8-9-2017 08:59,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2200.0,n/dl,MET,Ja,
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,8-9-2017 09:13,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,200.0,n/dl,MET,Ja,
AMS011,amstel berlagebrug,122624,484495,,OW,8-9-2017 09:58,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,440.0,n/dl,MET,Ja,
ADM010,Kruizing Keizersgracht / Molenpad thv peperbus (repr voor stadsboezem),120755,486720,,OW,8-9-2017 10:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1900.0,n/dl,MET,Ja,
AMS022,Amstel voor hoofdkantoor Waternet,122894,483742,,OW,8-9-2017 10:15,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2200.0,n/dl,MET,Ja,
AMS012,Amstel Ringspoordijk,121726,482940,,OW,8-9-2017 10:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1400.0,n/dl,MET,Ja,
AMS014,Amstel ten Z. AMS010,121649,481607,,OW,8-9-2017 11:17,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1900.0,n/dl,MET,Ja,
AMS009,amstel 500m-n.gemaal middelpolder,122120,480999,,OW,8-9-2017 11:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,35000.0,n/dl,MET,Ja,
KVV001,Baarsjesweg in de Kostverlorenvaart / Admiralengracht,118995,486352,,OW,8-9-2017 11:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,3100.0,n/dl,MET,Ja,
AMS008,amstel brug prov.weg ouderkerk,121661,479118,,OW,8-9-2017 12:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1700.0,n/dl,MET,Ja,
ADM010,Kruizing Keizersgracht / Molenpad thv peperbus (repr voor stadsboezem),120755,486720,,OW,8-9-2017 13:46,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1800.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
ADM014,Onderz stadswater Adam mei/jun 1991,121049,487945,,OW,8-9-2017 14:11,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,600.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
WTV002,Duivensrechtsebrug over Weespertrekvaart langs Molenkade,124856,483339,,OW,12-9-2017 08:55,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,720.0,n/dl,MET,Ja,
GAA001,In de Gaasp t.h.v. Stammerdijk 38,128411,481077,,OW,13-9-2017 09:54,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,350.0,n/dl,MET,Ja,
DED100,Overdiemerweg +/- 300 meter inrijden (repr voor Amstelboezem),127270,483206,,OW,13-9-2017 10:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,310.0,n/dl,MET,Ja,
AMS009,amstel 500m-n.gemaal middelpolder,122120,480999,,OW,13-9-2017 11:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1400.0,n/dl,MET,Ja,
AMS010,amstel t.o. nr. 319/ten Z A10,121688,482650,,OW,13-9-2017 11:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2500.0,n/dl,MET,Ja,
SBI030,Varkensbaai,116535,487225,,OW,18-9-2017 08:26,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,730.0,n/dl,MET,Ja,
HBP012,Groenstrand_ Ouderkerkerplas,123493,478602,,OW,18-9-2017 09:48,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,60.0,n/dl,MET,Ja,
HBP013,Zandstrand_ Ouderkerkerplas,123837,478606,,OW,18-9-2017 09:52,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
GGP012,"Gaasperplas,speelvijver Noord",127820,480263,,OW,18-9-2017 10:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,510.0,n/dl,MET,Ja,
GGP032,Gaasperplas_ strand zuidoever,128307,479569,,OW,18-9-2017 10:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,60.0,n/dl,MET,Ja,
AMS022,Amstel voor hoofdkantoor Waternet,122894,483742,,OW,18-9-2017 13:55,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1400.0,n/dl,MET,Ja,
NYA002,Oosterdok Marinehaven Kattenburgerstraat 5 Amsterdam,122924,487333,,OW,19-9-2017 10:56,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,420.0,n/dl,MET,Ja,
NYA007,"Oosterdok Marinehaven, noordzijde bij meetopstelling, Kattenburgerstr 5 Amsterdam",122905,487388,,OW,19-9-2017 10:59,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,440.0,n/dl,MET,Ja,
AMS027,"ZW oever Nieuwe Diep, to grote vijver Flevopark, Valentijnkade 130, Amsterdam",125354,485911,,OW,19-9-2017 11:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,<,15.0,n/dl,MET,Ja,
ADM065,"Wittenburgervaart, VOC-kade, cafe Roest, A'dam",123633,487292,,OW,19-9-2017 11:04,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,5400.0,n/dl,MET,Ja,
ADM064,Nieuwe Herengracht brug Muiderstraat bij Hortus,122288,486701,,OW,19-9-2017 11:11,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,310.0,n/dl,MET,Ja,
AMS024,Amstel Loswal to Weesperzijde 122 Amsterdam,122610,484816,,OW,19-9-2017 11:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1100.0,n/dl,MET,Ja,
ADM071,Olympiakanaal_Schinkel_Adam nabij Piet Kranenbergpad vanaf steiger Parkeiland,118353,484038,,OW,19-9-2017 11:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2100.0,n/dl,MET,Ja,
HBP013,Zandstrand_ Ouderkerkerplas,123837,478606,,OW,20-9-2017 13:56,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,110.0,n/dl,MET,Ja,
GGP115,Gaasperplas noordoever Gaasperpark Amsterdam (was vegetatie meetpunt),127731,479899,,OW,25-9-2017 13:39,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,<,15.0,n/dl,MET,Ja,
HLV004,Brug in Australiehavenweg over de Haarlemmervaart,115234,488677,,OW,2-10-2017 08:06,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
RBP001,Rembrandtpark,118147,486290,,OW,2-10-2017 10:54,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,330.0,n/dl,MET,Ja,
SBI069,Rembrandtpark noordvijver nabij Staalmeesterslaan 201 Amsterdam,118183,486607,,OW,2-10-2017 11:02,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,420.0,n/dl,MET,Ja,
ADM065,"Wittenburgervaart, VOC-kade, cafe Roest, A'dam",123633,487292,,OW,4-10-2017 11:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,270.0,n/dl,MET,Ja,
ADM010,Kruizing Keizersgracht / Molenpad thv peperbus (repr voor stadsboezem),120755,486720,,OW,4-10-2017 12:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,350.0,n/dl,MET,Ja,
KVV001,Baarsjesweg in de Kostverlorenvaart / Admiralengracht,118995,486352,,OW,4-10-2017 14:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,550.0,n/dl,MET,Ja,
NYA002,Oosterdok Marinehaven Kattenburgerstraat 5 Amsterdam,122924,487333,,OW,5-10-2017 07:15,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,420.0,n/dl,MET,Ja,
WTV002,Duivensrechtsebrug over Weespertrekvaart langs Molenkade,124856,483339,,OW,11-10-2017 08:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,250.0,n/dl,MET,Ja,
GAA001,In de Gaasp t.h.v. Stammerdijk 38,128411,481077,,OW,16-10-2017 09:38,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,140.0,n/dl,MET,Ja,
DED100,Overdiemerweg +/- 300 meter inrijden (repr voor Amstelboezem),127270,483206,,OW,16-10-2017 09:49,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
ADM065,"Wittenburgervaart, VOC-kade, cafe Roest, A'dam",123633,487292,,OW,17-10-2017 08:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,700.0,n/dl,MET,Ja,
AMS009,amstel 500m-n.gemaal middelpolder,122120,480999,,OW,20-10-2017 11:58,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,460.0,n/dl,MET,Ja,
AMS010,amstel t.o. nr. 319/ten Z A10,121688,482650,,OW,20-10-2017 12:11,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,330.0,n/dl,MET,Ja,
HLV004,Brug in Australiehavenweg over de Haarlemmervaart,115234,488677,,OW,1-11-2017 09:31,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,50.0,n/dl,MET,Ja,
RBP001,Rembrandtpark,118147,486290,,OW,1-11-2017 12:16,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,520.0,n/dl,MET,Ja,
SBI069,Rembrandtpark noordvijver nabij Staalmeesterslaan 201 Amsterdam,118183,486607,,OW,1-11-2017 12:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,130.0,n/dl,MET,Ja,
GAA001,In de Gaasp t.h.v. Stammerdijk 38,128411,481077,,OW,2-11-2017 08:13,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,40.0,n/dl,MET,Ja,
DED100,Overdiemerweg +/- 300 meter inrijden (repr voor Amstelboezem),127270,483206,,OW,2-11-2017 08:23,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,50.0,n/dl,MET,Ja,
