Location,Location_Unique,Status,Reviewer,Rating,Relative time,Scraping time,Review
Sloterplas,Sloterplas,unofficial,Tereza Gerdjikova,5 stars,2 years ago,"2023-11-13,00:31:13",NA
Sloterplas,Sloterplas,unofficial,TheLeester97,5 stars,2 years ago,"2023-11-13,00:31:13",NA
Sloterplas,Sloterplas,unofficial,Koonis Media Vlogs,5 stars,2 years ago,"2023-11-13,00:31:13",Nice place
Sloterplas,Sloterplas,unofficial,Mohamad Barakat,5 stars,2 years ago,"2023-11-13,00:31:13",منتزه رائع
Sloterplas,Sloterplas,unofficial,Mostafa Muahid,5 stars,2 years ago,"2023-11-13,00:31:13",NA
Sloterplas,Sloterplas,unofficial,Wendell Foort,4 stars,2 years ago,"2023-11-13,00:31:13",NA
Sloterplas,Sloterplas,unofficial,Ali Bolakhrif,5 stars,2 years ago,"2023-11-13,00:31:13",Heele moei
Sloterplas,Sloterplas,unofficial,said el yahiaoui,3 stars,2 years ago,"2023-11-13,00:31:13",Het was prachtig  mooi weer 👌 …
Sloterplas,Sloterplas,unofficial,Megan Sterkenburg,4 stars,2 years ago,"2023-11-13,00:31:13",NA
Sloterplas,Sloterplas,unofficial,Monique Smal,5 stars,2 years ago,"2023-11-13,00:31:13",NA
Sloterplas,Sloterplas,unofficial,Barbara Castelein,4 stars,2 years ago,"2023-11-13,00:31:13",Erg lekker water om in te zwemmen
Sloterplas,Sloterplas,unofficial,martina sangion,5 stars,2 years ago,"2023-11-13,00:31:13",Amazing and quite place to have walks and do sport
Sloterplas,Sloterplas,unofficial,Matthew Enevoldson,4 stars,2 years ago,"2023-11-13,00:31:13","Park kept well, water quality quite poor though"
Sloterplas,Sloterplas,unofficial,Ravi Singh,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Volodymyr Sorochynskiy,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Biteki,5 stars,2 years ago,"2023-11-13,00:31:14","da gseht us wie en sehr gehängte kifferpärkli' i glaube i wird det viel ziit mal verbringe wenni z'ferie chumme
es het wiis und bäum i weiss ned wie es mit grüsch lauft det aber safe chillig jo i hoffe p au es sind über 200 charactere und falls ned denn chummi da ni go kiffe"
Sloterplas,Sloterplas,unofficial,Roderick Wijt,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Kristian Devic,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,johnathan cardoso,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Necip Ozata,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Hans-Jan Hesse,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,O Duar,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,robin rosseboom,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Super Furry,2 stars,2 years ago,"2023-11-13,00:31:14","Nice surroundings, but visitors make it a landfill, trash everywhere when the weather is nice."
Sloterplas,Sloterplas,unofficial,Ralf S.,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Jason Van Rooijen,5 stars,2 years ago,"2023-11-13,00:31:14",De heemtuinen is zo fijn om te zijn.
Sloterplas,Sloterplas,unofficial,G vL,5 stars,2 years ago,"2023-11-13,00:31:14",Het is altijd een genoegen om een rondje Sloterplas te lopen
Sloterplas,Sloterplas,unofficial,ozgur darendeli,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Carlos Daniel Jiménez Fortmann,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Herman van Haasteren,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Giacomo Grassi,4 stars,2 years ago,"2023-11-13,00:31:14",Mooi je plek om te BBQ zwemmen en te zone
Sloterplas,Sloterplas,unofficial,Free Wilhelm,4 stars,2 years ago,"2023-11-13,00:31:14",Fijn park maar niet altijd even netjes
Sloterplas,Sloterplas,unofficial,Truus Edelenbos,3 stars,2 years ago,"2023-11-13,00:31:14",Fijne omgeving
Sloterplas,Sloterplas,unofficial,M. J.,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Said Lkhalfani,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Richard Sandbergen,5 stars,2 years ago,"2023-11-13,00:31:14",Top!! Een mooi stukje natuur!!!🤗 …
Sloterplas,Sloterplas,unofficial,Sam Critchley,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Camille Venier-Cambron,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Delawar Bakhtiar,5 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Eric de Scally,4 stars,2 years ago,"2023-11-13,00:31:14",NA
Sloterplas,Sloterplas,unofficial,Malik Roubiou,5 stars,2 years ago,"2023-11-13,00:31:14","Geweldig, veel groen, veel mensen aan het sporten,  veel water, veel vogels 😁 …"
Sloterplas,Sloterplas,unofficial,Monique Kruithof-van Baalen,4 stars,2 years ago,"2023-11-13,00:31:15","Mooi, groot en groen. Heerlijk om te wandelen of lekker in het gras te zitten. Gelukkig, niet zo enorm druk."
Sloterplas,Sloterplas,unofficial,Dishi K,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Gyursel Hyusein,4 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Isoude Kuijper,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Robert Boyle,4 stars,2 years ago,"2023-11-13,00:31:15",A Good place for a good run.
Sloterplas,Sloterplas,unofficial,Baraa Kolly,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Jimme van der Leij,5 stars,2 years ago,"2023-11-13,00:31:15",Zelden zo'n mooi watertje tegen gekomen
Sloterplas,Sloterplas,unofficial,Dico Oprel,4 stars,2 years ago,"2023-11-13,00:31:15",Rondje rond de plas wandelen is een aanrader.
Sloterplas,Sloterplas,unofficial,Sil Verkade,5 stars,2 years ago,"2023-11-13,00:31:15",Prachtig park met veel te doen
Sloterplas,Sloterplas,unofficial,John de Laaf,5 stars,2 years ago,"2023-11-13,00:31:15","Mooi stukje natuur midden in een drukke stad. Wandelen, hardlopen, fietsen, zeilen, kanoën, zwemmen..... alles is hier mogelijk."
Sloterplas,Sloterplas,unofficial,Sander Oostenbrink,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Mick Viray,4 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Bert Huisman,4 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,beryll steinbach,5 stars,2 years ago,"2023-11-13,00:31:15","water, zand en groen. Sportieve omgeving."
Sloterplas,Sloterplas,unofficial,Tessa Scheele,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Anindya S,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Олег Маляренко,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Jillian Dobson,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Yeter Atar,5 stars,2 years ago,"2023-11-13,00:31:15",Mooie nette wandelroute
Sloterplas,Sloterplas,unofficial,Evuen ese Gift,5 stars,2 years ago,"2023-11-13,00:31:15",Beautiful place to be
Sloterplas,Sloterplas,unofficial,Sushi Bella,4 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Sweden Stafford,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,laqaiya paal,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Hans Schade,5 stars,2 years ago,"2023-11-13,00:31:15",Rondje Sloterplas
Sloterplas,Sloterplas,unofficial,Karim DhC,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Jussi Nauhoittaja,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Hilal Ozmen,3 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,Max,5 stars,2 years ago,"2023-11-13,00:31:15",NA
Sloterplas,Sloterplas,unofficial,MA Wereldreiziger,3 stars,2 years ago,"2023-11-13,00:31:16",Zwemmen in een plas in Amsterdam waar nauwelijks bezienwaardigheden zijn en cafe’s aan de sloterplasstrand. Sloterplas is alleen goed voor wandelen en bootje varen
Sloterplas,Sloterplas,unofficial,Onno Kreek,2 stars,2 years ago,"2023-11-13,00:31:16",Te druk
Sloterplas,Sloterplas,unofficial,Seemab Hamayun,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Merlyn,3 stars,2 years ago,"2023-11-13,00:31:16",Goed genoeg.
Sloterplas,Sloterplas,unofficial,Bram Wikkerink,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Milo Spalevi,5 stars,2 years ago,"2023-11-13,00:31:16",Very nice place fow walk and rlax kind by water of biggest lake in Amsterdam
Sloterplas,Sloterplas,unofficial,MO abdin,5 stars,2 years ago,"2023-11-13,00:31:16","I love it , please keep it clean  😊 …"
Sloterplas,Sloterplas,unofficial,TheGaboo,4 stars,2 years ago,"2023-11-13,00:31:16",Parc si lac in partea de vest a Amsterdamului. Vara este amenajat aici un ștrand
Sloterplas,Sloterplas,unofficial,Rudy Scipio Blume,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Zaka N,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Shelagh Geller,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Ron Schulz,5 stars,2 years ago,"2023-11-13,00:31:16","Wandelen,hardlopen,trimmen,frisbee en ,zwemmen, zeilen en onderwatersport in het westelijke deel van Amsterdam.  Horeca rond de Sloterplas."
Sloterplas,Sloterplas,unofficial,Le Mortel'74,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Gerrit de Graaf,5 stars,2 years ago,"2023-11-13,00:31:16","Groots, uitgebreid recreatie terrein.
Watersport, jogging, fitness, picknicken,
BBQ, voor elk wat wils, vogels spotten,. vissen, gevarieerde flora en fauna, kinderboerderij en zwembad"
Sloterplas,Sloterplas,unofficial,Carolis Mulder,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Hans Van Mierlo,5 stars,2 years ago,"2023-11-13,00:31:16",Top om met kunstaas te vissen en met de BELLYBOAT
Sloterplas,Sloterplas,unofficial,Henk Van Den Berg,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Sheila Braaf,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Mohamed Benhamida,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Zeliha Kursun,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Marouan Bouker,2 stars,2 years ago,"2023-11-13,00:31:16",slecht verlicht in deze donkere dagen
Sloterplas,Sloterplas,unofficial,Atilla ا Sezgin,5 stars,2 years ago,"2023-11-13,00:31:16",Snackbar smulhoek
Sloterplas,Sloterplas,unofficial,Romeo Jabbour,4 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Faraz87,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Bruno Tozzini,4 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Gerard Pouw,5 stars,2 years ago,"2023-11-13,00:31:16",prachtig park om te wandelen
Sloterplas,Sloterplas,unofficial,Khalid,5 stars,2 years ago,"2023-11-13,00:31:16",NA
Sloterplas,Sloterplas,unofficial,Przemyslaw Chrabaszcz,5 stars,2 years ago,"2023-11-13,00:31:17",Super park
Sloterplas,Sloterplas,unofficial,Henry Pye,5 stars,2 years ago,"2023-11-13,00:31:17","Lovely lake with beach, great water for swimming in - very clean"
Sloterplas,Sloterplas,unofficial,Josh Mills,5 stars,2 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Jan Hauser,5 stars,2 years ago,"2023-11-13,00:31:17","Amazing lake and park surrounding it. Great for walks, runs and swims."
Sloterplas,Sloterplas,unofficial,Suleman Mohamed,3 stars,2 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Oleksandr Nenenko,5 stars,2 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Borys Turchyk,4 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Yueting Liu,4 stars,3 years ago,"2023-11-13,00:31:17","Beautiful lake, relaxing park"
Sloterplas,Sloterplas,unofficial,Giusy Siesti,5 stars,3 years ago,"2023-11-13,00:31:17",Bellissimo
Sloterplas,Sloterplas,unofficial,Muhlis Sari,5 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,antonio Gubbels,4 stars,3 years ago,"2023-11-13,00:31:17",Leuke park
Sloterplas,Sloterplas,unofficial,David Antheunis,5 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Mr.E Crafts,5 stars,3 years ago,"2023-11-13,00:31:17",Beautiful nature with a 6km? running track
Sloterplas,Sloterplas,unofficial,alaa alabdullah,5 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Marcel Manoehoetoe,4 stars,3 years ago,"2023-11-13,00:31:17",Fijn park om de hond uit te laten zolang het niet te mooi weer is want dan is er teveel barbecuerook....
Sloterplas,Sloterplas,unofficial,jesus jss,5 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Phebe Mulder,4 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Farah Shabnam,5 stars,3 years ago,"2023-11-13,00:31:17",Lovely park around the lake. I went cycling and it was very refreshing.
Sloterplas,Sloterplas,unofficial,Halil Bilek,4 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Jan Willem Groenemeijer,4 stars,3 years ago,"2023-11-13,00:31:17",Veel diversiteit... Van zwemmen tot vissen... Barbecue.... Etc.
Sloterplas,Sloterplas,unofficial,Pradeep Dantuluri,5 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,bow,3 stars,3 years ago,"2023-11-13,00:31:17",Was ok
Sloterplas,Sloterplas,unofficial,Ozzy Kashi,5 stars,3 years ago,"2023-11-13,00:31:17",A bid beautiful and clean park.
Sloterplas,Sloterplas,unofficial,Mahiza Khan,5 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Huseyin Kucukdemir,3 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Marike Spies,5 stars,3 years ago,"2023-11-13,00:31:17",Lekker in het groen met leuke terrasje
Sloterplas,Sloterplas,unofficial,Peter Möbius,5 stars,3 years ago,"2023-11-13,00:31:17",NA
Sloterplas,Sloterplas,unofficial,Mariangela Calatrava,5 stars,3 years ago,"2023-11-13,00:31:18","A lake in which people can swim. Very nice in the summer! Near the roundabout between the streets Noordzijde and Oostoever there is a pier (wood and stone) where you can seat and soak your feet, sunbathe or jump into the lake (there are also stairs to go in the water). Dogs allowed (it's a public place), haven't seen dogs swimming, though; I guess because there is no easy way for them to go out of the water (there's no shore it's a pier). Only some occasional seaweed and very little waste in the water. Depending on the time there might not be any shadows to cover yourself from the sun! There is a point of drinking water near the roundabout!
You can also swim  in this lake or lie at Sloterpark."
Sloterplas,Sloterplas,unofficial,Stephan Meijer,5 stars,3 years ago,"2023-11-13,00:31:18",Prima Parkie.
Sloterplas,Sloterplas,unofficial,Charles Whitton,5 stars,3 years ago,"2023-11-13,00:31:18",Heerlijk varen met de boot op de plas 👍 …
Sloterplas,Sloterplas,unofficial,Elly Eiselin,3 stars,3 years ago,"2023-11-13,00:31:18","Erg druk, niet schoon"
Sloterplas,Sloterplas,unofficial,antoine A,5 stars,3 years ago,"2023-11-13,00:31:18","Très peu de touristes, endroit très calme et agréable pour pique-niquer, se reposer et se baigner lorsque qu il fait chaud. Ce lieux est assez unique en son genre."
Sloterplas,Sloterplas,unofficial,Abod Hassan,5 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,Michelle Atema,5 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,Federico Alejo Dinova,5 stars,3 years ago,"2023-11-13,00:31:18","Un excelente lugar para nadar, tomar sol y hacer un asadito"
Sloterplas,Sloterplas,unofficial,Abdel Senoussi,5 stars,3 years ago,"2023-11-13,00:31:18",Gezellig multicultureel
Sloterplas,Sloterplas,unofficial,Hatice Tanyildiz,5 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,Hasine Efetürk,5 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,Yaelle Ga,5 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,Kadir Simsek,5 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,Peter Paul,5 stars,3 years ago,"2023-11-13,00:31:18",A great place to cycle around especially on a sunny day. Loved the scenic places to sit. Great place to visit on the western side of Amsterdam.
Sloterplas,Sloterplas,unofficial,Jacqueline Buitenhuis,4 stars,3 years ago,"2023-11-13,00:31:18",Leuke plek om te relaxen en erachter is het winkelcentrum
Sloterplas,Sloterplas,unofficial,Mohammed Zemouri,5 stars,3 years ago,"2023-11-13,00:31:18",Top locatie in Amsterdam om te ontspannen
Sloterplas,Sloterplas,unofficial,Karin Wolffenbuttel,5 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,ALTIOK,4 stars,3 years ago,"2023-11-13,00:31:18",Mooi en gezellig..
Sloterplas,Sloterplas,unofficial,Irene Werner,5 stars,3 years ago,"2023-11-13,00:31:18",Geweldig recreatie gebied !!!
Sloterplas,Sloterplas,unofficial,Michael Bosscha,5 stars,3 years ago,"2023-11-13,00:31:18","Fijne locatie, minder druk dan Vondelpark, maar toch goed bereikbaar"
Sloterplas,Sloterplas,unofficial,Jan Zweistra,5 stars,3 years ago,"2023-11-13,00:31:18",Mooie plaats
Sloterplas,Sloterplas,unofficial,Sophia den Hollander,5 stars,3 years ago,"2023-11-13,00:31:18",Super fijne plek bijna altijd rustig en super mooi
Sloterplas,Sloterplas,unofficial,Sabrina C - abb.,5 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,Barbara Kowalczyk,4 stars,3 years ago,"2023-11-13,00:31:18",NA
Sloterplas,Sloterplas,unofficial,Chi Chi,1 star,3 years ago,"2023-11-13,00:31:19",NA
Sloterplas,Sloterplas,unofficial,Ilse Baas,4 stars,3 years ago,"2023-11-13,00:31:19",NA
Sloterplas,Sloterplas,unofficial,Ashwin Mohan,5 stars,3 years ago,"2023-11-13,00:31:19",Toplocatie met veel groen.
Sloterplas,Sloterplas,unofficial,Shedi Ali,1 star,3 years ago,"2023-11-13,00:31:19","Smeerig door zwerfafval ...bankje zijn verouderd zonder onderhoud.
Weinig drinkwater mogelijkheden."
Sloterplas,Sloterplas,unofficial,Dean Moldovan,5 stars,3 years ago,"2023-11-13,00:31:19",NA
Sloterplas,Sloterplas,unofficial,Laith,3 stars,3 years ago,"2023-11-13,00:31:19",Nice and Relaxing
Sloterplas,Sloterplas,unofficial,Gianash,3 stars,3 years ago,"2023-11-13,00:31:19",NA
Sloterplas,Sloterplas,unofficial,Catharina Augustijn,3 stars,3 years ago,"2023-11-13,00:31:19",Het is er fijn vertoeven
Sloterplas,Sloterplas,unofficial,Keyvan Azadbakht,5 stars,3 years ago,"2023-11-13,00:31:19",NA
Sloterplas,Sloterplas,unofficial,Anni Laine,3 stars,3 years ago,"2023-11-13,00:31:19",NA
Sloterplas,Sloterplas,unofficial,Vadim Sichkar,3 stars,3 years ago,"2023-11-13,00:31:19","It's fine, nothing special. Parking spaces not cleaned properly, maybe because of locals..."
Sloterplas,Sloterplas,unofficial,Vincenzo Mobile,5 stars,3 years ago,"2023-11-13,00:31:19","The Sloterplas is a ""meertje"", literally translated from Dutch as ""little sea"". This lake connects with the whole network of Amsterdam's canals. Perfect location on a sunny day to have a BBQ on one of its shores, to swim (sand beach on the north west side), to snorkel, or park your boat at one of the two marinas. Open air, quiet water, splendid view."
Sloterplas,Sloterplas,unofficial,Penio Todorov,5 stars,3 years ago,"2023-11-13,00:31:19",NA
